100;74;Tugla;7;5;0;0;2;0;0;0;0;0
103;65;Tugla;12;8;0;0;6;0;0;0;0;0
17;106;Tugla Tahil;7;6;0;0;3;0;0;0;0;0
14;103;Tugla;6;6;0;0;3;0;0;0;0;0
8;97;Tugla;6;4;0;0;2;0;0;0;0;0
4;90;Tugla;5;4;0;0;2;0;0;0;0;0
97;51;Tugla;6;6;0;0;2;0;0;0;0;0
83;108;Tugla;21;18;0;0;9;0;0;0;0;0
91;104;Tugla Tahil;8;4;0;0;3;0;0;0;0;0
46;122;Tugla Tahil;21;12;0;0;9;0;0;0;0;0
37;117;Tugla;16;12;0;0;4;0;0;0;0;0
78;111;Tugla Tahil;12;10;0;0;4;0;0;0;0;0
103;64;Tugla;6;6;0;0;3;0;0;0;0;0
56;120;Tugla Tahil;24;15;0;0;6;0;0;0;0;0
80;112;Tugla Tahil;24;15;0;0;6;0;0;0;0;0
25;114;Tugla;14;12;0;0;4;0;0;0;0;0
80;113;Tugla;7;6;0;0;3;0;0;0;0;0
55;122;Tugla Tahil;8;6;0;0;3;0;0;0;0;0
61;124;Tugla Tahil;25;6;0;0;3;0;0;0;0;0
105;49;Tugla;6;4;0;0;3;0;0;0;0;0
40;122;Tugla;8;6;0;0;3;0;0;0;0;0
4;99;Tugla Tahil;8;6;0;0;3;0;0;0;0;0
90;110;Tugla;8;4;0;0;3;0;0;0;0;0
-4;82;Tugla;2;2;0;0;1;0;0;0;0;0
51;124;Tugla;18;12;0;0;6;0;0;0;0;0
108;65;Tugla;16;12;0;0;6;0;0;0;0;0
96;32;Tugla;14;12;0;0;6;0;0;0;0;0
102;39;Tugla;8;4;0;0;2;0;0;0;0;0
44;127;Tugla Tahil;18;12;0;0;9;0;0;0;0;0
60;125;Tugla;6;4;0;0;2;0;0;0;0;0
105;47;Tugla;14;12;0;0;6;0;0;0;0;0
106;84;Tugla Tahil;16;10;0;0;4;0;0;0;0;0
6;110;Tugla;6;4;0;0;3;0;0;0;0;0
52;124;Tugla Tahil;6;6;0;0;2;0;0;0;0;0
121;50;Tugla;8;4;0;0;22;0;0;0;0;0
108;63;Tugla;16;12;0;0;4;0;0;0;0;0
13;115;Tugla;6;5;0;0;3;0;0;0;0;0
106;88;Tugla Tahil;7;6;0;0;3;0;0;0;0;0
102;40;Tugla;14;12;0;0;4;0;0;0;0;0
2;21;50 Tugla;1;0;0;0;0;0;0;0;0;0
85;116;Tugla;6;6;0;0;3;0;0;0;0;0
111;84;Tugla Tahil;7;4;0;0;3;0;0;0;0;0
-3;96;Tugla;6;6;0;0;3;0;0;0;0;0
7;110;Tugla Tahil;6;6;0;0;3;0;0;0;0;0
3;108;Tugla Tahil;16;8;0;0;4;0;0;0;0;0
61;125;Tugla;6;6;0;0;2;0;0;0;0;0
0;105;Tugla Tahil;16;10;0;0;6;0;0;0;0;0
-1;101;Tugla;7;6;0;0;3;0;0;0;0;0
103;103;Tugla;21;12;0;0;9;0;0;0;0;0
79;124;Tugla;6;4;0;0;3;0;0;0;0;0
86;114;Tugla;12;12;0;0;4;0;0;0;0;0
93;113;Tugla Tahil;16;10;0;0;6;0;0;0;0;0
-4;99;Tugla Tahil;12;10;0;0;6;0;0;0;0;0
108;39;Tugla;6;4;0;0;3;0;0;0;0;0
102;28;Tugla;16;8;0;0;6;0;0;0;0;0
5;114;Tugla Tahil;8;4;0;0;3;0;0;0;0;0
-2;101;Tugla;14;12;0;0;6;0;0;0;0;0
109;85;Tugla;7;5;0;0;2;0;0;0;0;0
-11;89;Tugla Tahil;12;8;0;0;6;0;0;0;0;0
88;120;Tugla;21;12;0;0;9;0;0;0;0;0
104;99;Tugla;8;6;0;0;3;0;0;0;0;0
78;124;Tugla;7;4;0;0;2;0;0;0;0;0
110;84;Tugla;6;6;0;0;3;0;0;0;0;0
-6;119;Tugla Tahil;6;4;0;0;18;0;0;0;0;0
94;113;Tugla;16;12;0;0;6;0;0;0;0;0
108;95;Tugla Tahil;6;5;0;0;3;0;0;0;0;0
78;125;Tugla Tahil;14;8;0;0;4;0;0;0;0;0
111;89;Tugla;16;8;0;0;4;0;0;0;0;0
36;132;Tugla Tahil;7;4;0;0;3;0;0;0;0;0
103;29;Tugla;8;4;0;0;2;0;0;0;0;0
114;69;Tugla Tahil;7;6;0;0;3;0;0;0;0;0
39;133;Tugla;21;12;0;0;9;0;0;0;0;0
126;68;Tugla;8;4;0;0;13;0;0;0;0;0
66;129;Tugla;12;12;0;0;6;0;0;0;0;0
110;83;Tugla Tahil;12;12;0;0;4;0;0;0;0;0
-13;90;Tugla;12;8;0;0;6;0;0;0;0;0
2;108;Tugla Tahil;8;6;0;0;2;0;0;0;0;0
3;75;Tugla;0;1;0;0;0;0;0;0;0;0
114;51;Tugla;12;10;0;0;6;0;0;0;0;0
95;118;Tugla;7;4;0;0;3;0;0;0;0;0
9;121;Tugla;18;12;0;0;9;0;0;0;0;0
109;90;Tugla Tahil;7;6;0;0;2;0;0;0;0;0
115;57;Tugla;18;12;0;0;6;0;0;0;0;0
107;94;Tugla;6;6;0;0;2;0;0;0;0;0
14;119;Tugla;6;6;0;0;2;0;0;0;0;0
84;127;Tugla Tahil;8;4;0;0;3;0;0;0;0;0
101;27;Tugla Tahil;6;5;0;0;2;0;0;0;0;0
114;85;Tugla Tahil;6;4;0;0;2;0;0;0;0;0
112;97;Tugla;7;4;0;0;3;0;0;0;0;0
-5;99;Tugla Tahil;6;6;0;0;2;0;0;0;0;0
92;118;Tugla Tahil;16;10;0;0;4;0;0;0;0;0
104;103;Tugla Tahil;24;18;0;0;6;0;0;0;0;0
14;120;Tugla Tahil;12;12;0;0;4;0;0;0;0;0
111;97;Tugla Tahil;7;5;0;0;3;0;0;0;0;0
-12;79;Tugla;2;1;0;0;0;0;0;0;0;0
108;100;Tugla;8;5;0;0;2;0;0;0;0;0
63;136;Tugla;7;4;0;0;3;0;0;0;0;0
-15;88;Tugla;6;5;0;0;3;0;0;0;0;0
36;133;Tugla Tahil;7;6;0;0;3;0;0;0;0;0
119;67;Tugla Tahil;14;10;0;0;6;0;0;0;0;0
10;122;Tugla;8;6;0;0;3;0;0;0;0;0
-13;91;Tugla;6;6;0;0;3;0;0;0;0;0
32;133;Tugla;6;4;0;0;2;0;0;0;0;0
111;96;Tugla;6;6;0;0;3;0;0;0;0;0
112;32;Tugla Tahil;7;4;0;0;3;0;0;0;0;0
9;125;Tugla;6;4;0;0;3;0;0;0;0;0
116;60;Tugla;7;6;0;0;2;0;0;0;0;0
93;118;Tugla;7;6;0;0;2;0;0;0;0;0
17;129;Tugla;8;4;0;0;2;0;0;0;0;0
85;128;Tugla;16;8;0;0;4;0;0;0;0;0
117;60;Tugla;14;12;0;0;4;0;0;0;0;0
114;101;Tugla;7;4;0;0;3;0;0;0;0;0
84;128;Tugla Tahil;16;12;0;0;6;0;0;0;0;0
17;128;Tugla;8;5;0;0;2;0;0;0;0;0
50;138;Tugla;8;4;0;0;2;0;0;0;0;0
103;113;Tugla;16;12;0;0;6;0;0;0;0;0
21;128;Tugla Tahil;18;18;0;0;6;0;0;0;0;0
75;136;Tugla Tahil;21;12;0;0;9;0;0;0;0;0
120;67;Tugla Tahil;6;6;0;0;3;0;0;0;0;0
121;87;Tugla;8;4;0;0;3;0;0;0;0;0
32;136;Tugla;6;4;0;0;2;0;0;0;0;0
-14;91;Tugla;9;7;0;0;2;0;0;0;0;0
-19;93;Tugla Tahil;12;8;0;0;6;0;0;0;0;0
62;136;Tugla Tahil;6;5;0;0;2;0;0;0;0;0
66;138;Tugla;7;5;0;0;3;0;0;0;0;0
74;-8;Demir;1;0;0;0;0;0;0;0;0;0
93;128;Tugla;7;4;0;0;3;0;0;0;0;0
78;136;Tugla;6;4;0;0;3;0;0;0;0;0
91;125;Tugla;21;15;0;0;6;0;0;0;0;0
118;45;Tugla;24;15;0;0;6;0;0;0;0;0
26;136;Tugla Tahil;7;4;0;0;2;0;0;0;0;0
120;94;Tugla;6;4;0;0;3;0;0;0;0;0
9;128;Tugla;8;4;0;0;2;0;0;0;0;0
-13;108;Tugla Tahil;18;12;0;0;9;0;0;0;0;0
-20;83;Tugla Tahil;2;2;0;0;1;0;0;0;0;0
116;30;Tugla;14;8;0;0;6;0;0;0;0;0
121;93;Tugla;6;4;0;0;3;0;0;0;0;0
120;66;Tugla Tahil;6;6;0;0;2;0;0;0;0;0
108;21;Tugla Tahil;8;4;0;0;2;0;0;0;0;0
81;134;Tugla Tahil;6;5;0;0;3;0;0;0;0;0
116;97;Tugla;8;5;0;0;2;0;0;0;0;0
-24;84;Tugla;7;4;0;0;3;0;0;0;0;0
31;137;Tugla Tahil;8;5;0;0;2;0;0;0;0;0
10;132;Tugla Tahil;16;8;0;0;6;0;0;0;0;0
117;31;Tugla;7;4;0;0;3;0;0;0;0;0
25;137;Tugla;16;8;0;0;4;0;0;0;0;0
123;54;Tugla;7;4;0;0;2;0;0;0;0;0
-17;104;Tugla;8;4;0;0;3;0;0;0;0;0
108;114;Tugla;24;12;0;0;6;0;0;0;0;0
92;125;Tugla Tahil;8;6;0;0;2;0;0;0;0;0
120;48;Tugla Tahil;7;5;0;0;2;0;0;0;0;0
107;21;Tugla;7;6;0;0;3;0;0;0;0;0
100;117;Tugla;12;12;0;0;4;0;0;0;0;0
-18;93;Tugla Tahil;21;15;0;0;6;0;0;0;0;0
118;99;Tugla;6;5;0;0;3;0;0;0;0;0
116;31;Tugla;6;5;0;0;3;0;0;0;0;0
2;125;Tugla Tahil;18;15;0;0;9;0;0;0;0;0
39;140;Tugla;6;6;0;0;3;0;0;0;0;0
-23;79;Tugla;6;6;0;0;3;0;0;0;0;0
123;53;Tugla;24;15;0;0;6;0;0;0;0;0
25;136;Tugla;6;5;0;0;2;0;0;0;0;0
64;144;Tugla;8;4;0;0;3;0;0;0;0;0
-25;88;Tugla Tahil;12;8;0;0;6;0;0;0;0;0
104;121;Tugla;7;5;0;0;3;0;0;0;0;0
-24;86;Tugla Tahil;7;5;0;0;3;0;0;0;0;0
39;139;Tugla;7;6;0;0;2;0;0;0;0;0
-19;94;Tugla;12;10;0;0;4;0;0;0;0;0
26;140;Tugla;7;5;0;0;3;0;0;0;0;0
47;144;Tugla;7;5;0;0;3;0;0;0;0;0
-20;97;Tugla;12;8;0;0;4;0;0;0;0;0
126;67;Tugla;8;6;0;0;3;0;0;0;0;0
-9;115;Tugla;8;6;0;0;3;0;0;0;0;0
-20;96;Tugla Tahil;21;18;0;0;9;0;0;0;0;0
122;54;Tugla Tahil;12;12;0;0;4;0;0;0;0;0
-7;119;Tugla Tahil;6;5;0;0;3;0;0;0;0;0
41;146;Tugla Tahil;7;4;0;0;3;0;0;0;0;0
100;15;Demir Tahil;2;1;0;0;0;0;0;0;0;0
70;142;Tugla Tahil;7;4;0;0;2;0;0;0;0;0
-18;103;Tugla;24;18;0;0;9;0;0;0;0;0
-23;94;Tugla Tahil;6;5;0;0;3;0;0;0;0;0
115;20;Tugla;7;4;0;0;3;0;0;0;0;0
-1;124;Tugla;7;5;0;0;2;0;0;0;0;0
-2;126;Tugla;21;12;0;0;6;0;0;0;0;0
3;126;Tugla Tahil;7;6;0;0;2;0;0;0;0;0
96;2;Tugla Tahil;8;5;0;0;3;0;0;0;0;0
-23;84;Tugla;6;6;0;0;2;0;0;0;0;0
0;123;Tugla;6;6;0;0;2;0;0;0;0;0
-10;-18;50 Odun;0;0;0;0;1;0;0;0;0;0
116;29;Tugla;8;6;0;0;2;0;0;0;0;0
122;36;Tugla Tahil;8;6;0;0;3;0;0;0;0;0
71;142;Tugla;8;5;0;0;2;0;0;0;0;0
117;20;Tugla Tahil;16;8;0;0;6;0;0;0;0;0
47;145;Tugla Tahil;6;6;0;0;3;0;0;0;0;0
103;7;Tugla Tahil;7;5;0;0;3;0;0;0;0;0
127;68;Tugla;8;6;0;0;2;0;0;0;0;0
31;147;Tugla;7;4;0;0;3;0;0;0;0;0
120;29;Tugla;12;8;0;0;4;0;0;0;0;0
131;84;Tugla;8;4;0;0;3;0;0;0;0;0
100;128;Tugla;12;12;0;0;6;0;0;0;0;0
27;147;Tugla;8;4;0;0;3;0;0;0;0;0
119;29;Tugla Tahil;14;10;0;0;4;0;0;0;0;0
115;19;Tugla;7;4;0;0;2;0;0;0;0;0
116;111;Tugla Tahil;6;6;0;0;3;0;0;0;0;0
49;148;Tugla;12;10;0;0;6;0;0;0;0;0
126;33;Tugla;7;4;0;0;3;0;0;0;0;0
-10;116;Tugla;7;6;0;0;2;0;0;0;0;0
-31;87;Tugla;7;4;0;0;3;0;0;0;0;0
132;84;Tugla Tahil;16;8;0;0;6;0;0;0;0;0
104;7;Tugla Tahil;3;2;0;0;1;0;0;0;0;0
34;146;Tugla Tahil;8;6;0;0;3;0;0;0;0;0
121;36;Tugla;6;6;0;0;2;0;0;0;0;0
-29;89;Tugla Tahil;14;10;0;0;6;0;0;0;0;0
35;146;Tugla;7;6;0;0;3;0;0;0;0;0
-23;98;Tugla;12;10;0;0;4;0;0;0;0;0
-30;77;Tugla;21;18;0;0;9;0;0;0;0;0
35;145;Tugla;6;5;0;0;2;0;0;0;0;0
115;18;Tugla Tahil;12;8;0;0;4;0;0;0;0;0
89;-8;Tugla;18;12;0;0;9;0;0;0;0;0
27;146;Tugla;6;4;0;0;2;0;0;0;0;0
122;17;Tugla Tahil;43;4;0;0;2;0;0;0;0;0
-29;88;Tugla Tahil;7;6;0;0;3;0;0;0;0;0
40;148;Tugla;6;6;0;0;3;0;0;0;0;0
-22;75;Tugla Tahil;1;1;0;0;0;0;0;0;0;0
131;85;Tugla;6;4;0;0;2;0;0;0;0;0
50;151;Tugla Tahil;8;4;0;0;2;0;0;0;0;0
103;135;Tugla Tahil;7;4;0;0;3;0;0;0;0;0
108;128;Tugla;16;8;0;0;4;0;0;0;0;0
76;144;Tugla Tahil;6;5;0;0;2;0;0;0;0;0
135;83;Tugla;16;8;0;0;6;0;0;0;0;0
27;145;Tugla;6;5;0;0;2;0;0;0;0;0
-30;94;Tugla;14;10;0;0;6;0;0;0;0;0
-40;52;50 Tahil;1;0;0;0;0;0;0;0;0;0
28;144;Tugla;6;6;0;0;2;0;0;0;0;0
114;123;Tugla;7;5;0;0;3;0;0;0;0;0
121;26;Tugla;12;10;0;0;4;0;0;0;0;0
135;47;Tugla;8;4;0;0;3;0;0;0;0;0
-25;108;Tugla Tahil;8;5;0;0;3;0;0;0;0;0
-34;77;Tugla;7;4;0;0;2;0;0;0;0;0
137;65;Tugla;18;12;0;0;9;0;0;0;0;0
127;31;Tugla;21;12;0;0;6;0;0;0;0;0
-28;97;Tugla Tahil;18;18;0;0;9;0;0;0;0;0
114;124;Tugla;24;12;0;0;6;0;0;0;0;0
126;111;Tugla;7;4;0;0;3;0;0;0;0;0
-10;127;Tugla;18;12;0;0;6;0;0;0;0;0
-33;90;Tugla Tahil;7;5;0;0;3;0;0;0;0;0
108;133;Tugla;6;4;0;0;3;0;0;0;0;0
133;82;Tugla Tahil;8;5;0;0;2;0;0;0;0;0
-3;135;Tugla Tahil;8;4;0;0;2;0;0;0;0;0
-21;119;Tugla Tahil;12;8;0;0;6;0;0;0;0;0
-29;101;Tugla Tahil;14;8;0;0;4;0;0;0;0;0
121;25;Tugla;14;12;0;0;4;0;0;0;0;0
-1;140;Tugla;8;4;0;0;3;0;0;0;0;0
115;120;Tugla;6;5;0;0;2;0;0;0;0;0
123;16;Tugla Tahil;7;4;0;0;3;0;0;0;0;0
137;64;Tugla;8;4;0;0;2;0;0;0;0;0
-34;90;Tugla;7;5;0;0;3;0;0;0;0;0
-32;88;Tugla;21;15;0;0;6;0;0;0;0;0
-11;127;Tugla;7;6;0;0;3;0;0;0;0;0
137;68;Tugla;12;10;0;0;6;0;0;0;0;0
130;44;Tugla;21;18;0;0;6;0;0;0;0;0
137;69;Tugla;7;4;0;0;2;0;0;0;0;0
134;48;Tugla Tahil;24;18;0;0;9;0;0;0;0;0
131;89;Tugla Tahil;8;6;0;0;2;0;0;0;0;0
122;26;Tugla;18;18;0;0;6;0;0;0;0;0
118;121;Tugla Tahil;6;4;0;0;2;0;0;0;0;0
-21;118;Tugla;6;5;0;0;3;0;0;0;0;0
100;142;Tugla Tahil;18;12;0;0;9;0;0;0;0;0
45;157;Tugla;6;4;0;0;3;0;0;0;0;0
5;141;Tugla;7;6;0;0;3;0;0;0;0;0
137;91;Tugla Tahil;6;4;0;0;3;0;0;0;0;0
104;-1;Tugla Tahil;21;18;0;0;9;0;0;0;0;0
109;136;Tugla;21;12;0;0;9;0;0;0;0;0
108;134;Tugla;7;5;0;0;3;0;0;0;0;0
107;130;Tugla;8;6;0;0;2;0;0;0;0;0
103;-7;Tugla;16;8;0;0;6;0;0;0;0;0
72;152;Tugla;6;4;0;0;2;0;0;0;0;0
154;65;Tugla;8;5;0;0;18;0;0;0;0;0
17;149;Tugla;21;12;0;0;6;0;0;0;0;0
-15;124;Tugla;14;10;0;0;4;0;0;0;0;0
104;-2;Tugla;16;12;0;0;6;0;0;0;0;0
129;105;Tugla;14;12;0;0;6;0;0;0;0;0
72;151;Tugla;7;5;0;0;2;0;0;0;0;0
5;140;Tugla Tahil;16;12;0;0;4;0;0;0;0;0
126;112;Tugla;8;6;0;0;3;0;0;0;0;0
122;20;Tugla Tahil;8;6;0;0;2;0;0;0;0;0
126;115;Tugla Tahil;7;5;0;0;3;0;0;0;0;0
38;155;Tugla Tahil;6;4;0;0;2;0;0;0;0;0
70;-28;Tugla;1;0;0;0;0;0;0;0;0;0
101;141;Tugla Tahil;8;4;0;0;2;0;0;0;0;0
34;156;Tugla;16;10;0;0;6;0;0;0;0;0
-7;14;Tugla Tahil;1;1;0;0;0;0;0;0;0;0
-7;-12;50 Demir;1;0;0;0;0;0;0;0;0;0
104;142;Tugla;7;4;0;0;3;0;0;0;0;0
-3;134;Tugla;12;12;0;0;4;0;0;0;0;0
109;135;Tugla Tahil;7;4;0;0;2;0;0;0;0;0
137;90;Tugla;14;8;0;0;4;0;0;0;0;0
105;-2;Tugla;6;6;0;0;3;0;0;0;0;0
109;134;Tugla;8;6;0;0;3;0;0;0;0;0
-2;135;Tugla;6;6;0;0;2;0;0;0;0;0
90;-17;Tugla;8;4;0;0;3;0;0;0;0;0
127;115;Tugla Tahil;7;5;0;0;3;0;0;0;0;0
35;156;Tugla;14;8;0;0;4;0;0;0;0;0
136;43;Tugla;8;6;0;0;3;0;0;0;0;0
9;145;Tugla;7;5;0;0;2;0;0;0;0;0
126;116;Tugla Tahil;12;10;0;0;6;0;0;0;0;0
129;109;Tugla;24;18;0;0;9;0;0;0;0;0
135;100;Tugla;16;10;0;0;6;0;0;0;0;0
-48;61;Tugla;1;0;0;0;0;0;0;0;0;0
91;-17;Tugla;16;8;0;0;6;0;0;0;0;0
20;149;Tugla Tahil;8;6;0;0;2;0;0;0;0;0
137;43;Tugla;6;4;0;0;2;0;0;0;0;0
88;-15;Tugla Tahil;6;4;0;0;2;0;0;0;0;0
44;157;Tugla;24;18;0;0;9;0;0;0;0;0
-20;119;Tugla Tahil;7;6;0;0;2;0;0;0;0;0
75;-26;Tugla;2;1;0;0;1;0;0;0;0;0
80;154;Tugla;8;4;0;0;2;0;0;0;0;0
52;158;Tugla Tahil;6;4;0;0;2;0;0;0;0;0
0;139;Tugla;7;6;0;0;2;0;0;0;0;0
104;-7;Tugla Tahil;7;4;0;0;2;0;0;0;0;0
130;117;Tugla;7;4;0;0;3;0;0;0;0;0
-34;106;Tugla;24;15;0;0;9;0;0;0;0;0
136;44;Tugla Tahil;12;10;0;0;4;0;0;0;0;0
-23;120;Tugla Tahil;24;15;0;0;6;0;0;0;0;0
4;-12;Tugla Tahil;3;2;0;0;1;0;0;0;0;0
71;-28;Tugla Tahil;2;1;0;0;1;0;0;0;0;0
115;8;Tugla;6;6;0;0;2;0;0;0;0;0
-25;122;Tugla;8;4;0;0;2;0;0;0;0;0
118;9;Tugla;8;6;0;0;2;0;0;0;0;0
129;114;Tugla Tahil;8;6;0;0;3;0;0;0;0;0
68;161;Tugla Tahil;7;4;0;0;3;0;0;0;0;0
41;160;Tugla Tahil;16;8;0;0;4;0;0;0;0;0
118;6;Tugla;8;5;0;0;2;0;0;0;0;0
0;140;Tugla;12;12;0;0;4;0;0;0;0;0
-27;121;Tugla;24;15;0;0;9;0;0;0;0;0
140;100;Tugla;6;4;0;0;3;0;0;0;0;0
141;36;Tugla;14;8;0;0;6;0;0;0;0;0
-24;121;Tugla;6;6;0;0;3;0;0;0;0;0
96;-18;Tugla;8;4;0;0;3;0;0;0;0;0
136;101;Tugla;7;6;0;0;3;0;0;0;0;0
141;80;Tugla;6;6;0;0;3;0;0;0;0;0
54;156;Tugla;6;6;0;0;2;0;0;0;0;0
114;-5;Tugla Tahil;6;4;0;0;3;0;0;0;0;0
90;-18;Tugla;7;4;0;0;2;0;0;0;0;0
96;-12;Tugla;12;10;0;0;4;0;0;0;0;0
104;141;Tugla Tahil;18;15;0;0;6;0;0;0;0;0
-35;98;Tugla Tahil;7;6;0;0;2;0;0;0;0;0
103;146;Tugla;24;12;0;0;6;0;0;0;0;0
28;160;Tugla;8;5;0;0;3;0;0;0;0;0
-14;140;Tugla;6;4;0;0;3;0;0;0;0;0
121;7;Tugla;8;5;0;0;2;0;0;0;0;0
126;9;Tugla;8;5;0;0;3;0;0;0;0;0
136;106;Tugla Tahil;6;4;0;0;2;0;0;0;0;0
-3;147;Tugla Tahil;8;5;0;0;3;0;0;0;0;0
-27;120;Tugla Tahil;8;5;0;0;2;0;0;0;0;0
129;115;Tugla;6;5;0;0;2;0;0;0;0;0
27;160;Tugla Tahil;16;8;0;0;4;0;0;0;0;0
131;25;Tugla;7;6;0;0;2;0;0;0;0;0
114;138;Tugla;6;5;0;0;3;0;0;0;0;0
112;-5;Tugla;3;2;0;0;1;0;0;0;0;0
-17;-13;50 Tugla;1;0;0;0;0;0;0;0;0;0
111;-5;Tugla Tahil;6;6;0;0;3;0;0;0;0;0
86;157;Tugla;14;10;0;0;6;0;0;0;0;0
136;102;Tugla Tahil;8;6;0;0;2;0;0;0;0;0
135;26;Tugla Tahil;7;5;0;0;2;0;0;0;0;0
-6;143;Tugla Tahil;21;15;0;0;6;0;0;0;0;0
-39;105;Tugla;6;5;0;0;3;0;0;0;0;0
114;135;Tugla;8;6;0;0;2;0;0;0;0;0
-42;86;Tugla;6;5;0;0;2;0;0;0;0;0
147;92;Tugla;8;4;0;0;3;0;0;0;0;0
138;20;Tugla;7;4;0;0;3;0;0;0;0;0
-8;144;Tugla;18;12;0;0;6;0;0;0;0;0
-22;130;Tugla;7;6;0;0;3;0;0;0;0;0
71;159;Tugla;6;5;0;0;2;0;0;0;0;0
134;115;Tugla;16;12;0;0;6;0;0;0;0;0
113;-12;Tugla;16;8;0;0;6;0;0;0;0;0
-40;113;Tugla;8;4;0;0;3;0;0;0;0;0
